"","x"
"35889",0.551
"35890",0.552
"35891",0.5735
"35892",0.5775
"35893",0.58
"35894",0.578
"35895",0.601
"35896",0.587
"35897",0.5925
"35898",0.5925
"35899",0.594
"35900",0.5965
"35901",0.588
"35902",0.5845
"35903",0.709
"35904",0.709
"35905",0.7085
"35906",0.708
"35907",0.71
"35908",0.708
"35909",0.7035
"35910",0.696
"35911",0.6905
"35912",0.6895
"35913",0.689
"35914",0.68
"35915",0.68
"35916",0.6705
"35917",0.665
"35918",0.4285
"35919",0.4245
"35920",0.535
"35921",0.5325
"35922",0.533
"35923",0.5315
"35924",0.5345
"35925",0.534
"35926",0.5355
"35927",0.5285
"35928",0.529
"35929",0.529
"35930",0.5285
"35931",0.527
"35932",0.5255
"35933",0.4955
"35934",0.498
"35935",0.498
"35936",0.498
"35937",0.4885
"35938",0.491
"35939",0.495
"35940",0.495
"35941",0.4935
"35942",0.4935
"35943",0.492
"35944",0.4935
"35945",0.495
"35946",0.495
"35947",0.4925
"35948",0.534
"35949",0.534
"35950",0.5345
"35951",0.5355
"35952",0.536
"35953",0.5405
"35954",0.5405
"35955",0.542
"35956",0.6965
"35957",0.698
"35958",0.602
"35959",0.508
"35960",0.527
"35961",0.526
"35962",0.522
"35963",0.523
"35964",0.504
"35965",0.5015
"35966",0.4855
"35967",0.485
"35968",0.485
"35969",0.485
"35970",0.487
"35971",0.487
"35972",0.487
"35973",0.4825
"35974",0.4945
"35975",0.493
"35976",0.4825
"35977",0.483
"35978",0.483
"35979",0.4865
"35980",0.4865
"35981",0.487
"35982",0.4865
"35983",0.4935
"35984",0.498
"35985",0.4855
"35986",0.4765
"35987",0.4775
"35988",0.478
"35989",0.485
"35990",0.485
"35991",0.497
"35992",0.4955
"35993",0.4945
"35994",0.4935
"35995",0.493
"35996",0.4935
"35997",0.4945
"35998",0.4955
"35999",0.4975
"36000",0.498
"36001",0.4985
"36002",0.4965
"36003",0.499
"36004",0.5025
"36005",0.5135
"36006",0.5135
"36007",0.5095
"36008",0.5105
"36009",0.511
"36010",0.563
"36011",0.5625
"36012",0.5615
"36013",0.561
"36014",0.56
"36015",0.559
"36016",0.557
"36017",0.556
"36018",0.5555
"36019",0.555
"36020",0.556
"36021",0.559
"36022",0.565
"36023",0.5705
"36024",0.5705
"36025",0.5655
"36026",0.567
"36027",0.57
"36028",0.5705
"36029",0.5695
"36030",0.569
"36031",0.5705
"36032",0.5725
"36033",0.5735
"36034",0.577
"36035",0.577
"36036",0.582
"36037",0.5835
"36038",0.5855
"36039",0.5855
"36040",0.585
"36041",0.5845
"36042",0.5855
"36043",0.586
"36044",0.586
"36045",0.586
"36046",0.5845
"36047",0.584
"36048",0.5855
"36049",0.5885
"36050",0.593
"36051",0.5935
"36052",0.5935
"36053",0.594
"36054",0.5935
"36055",0.5935
"36056",0.5985
"36057",0.598
"36058",0.5985
"36059",0.5995
"36060",0.599
"36061",0.5955
"36062",0.5955
"36063",0.594
"36064",0.595
"36065",0.598
"36066",0.596
"36067",0.5945
"36068",0.5955
"36069",0.596
"36070",0.5935
"36071",0.5925
"36072",0.389
"36073",0.369
"36074",0.394
"36075",0.3895
"36076",0.5065
"36077",0.337
"36078",0.3925
"36079",0.3325
"36080",0.4985
"36081",0.659
"36082",0.6635
"36083",0.631
"36084",0.4825
"36085",0.5365
"36086",0.534
"36087",0.5135
"36088",0.4735
"36089",0.5
"36090",0.494
"36091",0.4935
"36092",0.497
"36093",0.502
"36094",0.503
"36095",0.461
"36096",0.4565
"36097",0.462
"36098",0.45
"36099",0.4285
"36100",0.418
"36101",0.4325
"36102",0.441
"36103",0.447
"36104",0.444
"36105",0.4445
"36106",0.442
"36107",0.352
"36108",0.3655
"36109",0.31
"36110",0.413
"36111",0.3485
"36112",0.354
"36113",0.3705
"36114",0.3685
"36115",0.372
"36116",0.3245
"36117",0.359
"36118",0.3315
"36119",0.323
"36120",0.3795
"36121",0.3555
"36122",0.3245
"36123",0.3835
"36124",0.375
"36125",0.379
"36126",0.379
"36127",0.3765
"36128",0.363
"36129",0.3645
"36130",0.364
"36131",0.367
"36132",0.3695
"36133",0.3785
"36134",0.376
"36135",0.378
"36136",0.3765
"36137",0.378
"36138",0.3795
"36139",0.3755
"36140",0.3655
"36141",0.354
"36142",0.353
"36143",0.37
"36144",0.3345
"36145",0.338
"36146",0.3835
"36147",0.3785
"36148",0.387
"36149",0.3575
"36150",0.332
"36151",0.332
"36152",0.3465
"36153",0.345
"36154",0.3395
"36155",0.334
"36156",0.327
"36157",0.333
"36158",0.344
"36159",0.3605
"36160",0.356
"36161",0.344
"36162",0.37
"36163",0.3735
"36164",0.385
"36165",0.3845
"36166",0.3255
"36167",0.3305
"36168",0.4055
"36169",0.388
"36170",0.387
"36171",0.3905
"36172",0.362
"36173",0.367
"36174",0.3665
"36175",0.364
"36176",0.367
"36177",0.3685
"36178",0.369
"36179",0.38
"36180",0.381
"36181",0.3615
"36182",0.376
"36183",0.4055
"36184",0.405
"36185",0.406
"36186",0.382
"36187",0.439
"36188",0.443
"36189",0.5185
"36190",0.432
"36191",0.381
"36192",0.307
"36193",0.3645
"36194",0.3215
"36195",0.6015
"36196",0.612
"36197",0.6075
"36198",0.6075
"36199",0.5985
"36200",0.596
"36201",0.596
"36202",0.604
"36203",0.5695
"36204",0.551
"36205",0.549
"36206",0.5455
"36207",0.5355
"36208",0.527
"36209",0.513
"36210",0.497
"36211",0.3675
"36212",0.3635
"36213",0.3695
"36214",0.3035
"36215",0.3035
"36216",0.311
"36217",0.315
"36218",0.316
"36219",0.322
"36220",0.322
"36221",0.322
"36222",0.3275
"36223",0.329
"36224",0.307
"36225",0.318
"36226",0.3075
"36227",0.3645
"36228",0.362
"36229",0.342
"36230",0.3425
"36231",0.348
"36232",0.3515
"36233",0.351
"36234",0.35
"36235",0.35
"36236",0.3235
"36237",0.324
"36238",0.3265
"36239",0.3255
"36240",0.3185
"36241",0.314
"36242",0.312
"36243",0.3095
"36244",0.31
"36245",0.32
"36246",0.32
"36247",0.3255
"36248",0.329
"36249",0.3325
"36250",0.3385
"36251",0.344
"36252",0.3335
"36253",0.3345
"36254",0.334
"36255",0.3315
"36256",0.342
"36257",0.337
"36258",0.336
"36259",0.333
"36260",0.333
"36261",0.333
"36262",0.34
"36263",0.34
"36264",0.3405
"36265",0.3415
"36266",0.3415
"36267",0.3435
"36268",0.344
"36269",0.347
"36270",0.347
"36271",0.3535
"36272",0.3595
"36273",0.373
"36274",0.35
"36275",0.3495
"36276",0.3485
"36277",0.349
"36278",0.394
"36279",0.4005
"36280",0.3985
"36281",0.455
"36282",0.4525
"36283",0.462
"36284",0.4715
"36285",0.485
"36286",0.347
"36287",0.481
"36288",0.4765
"36289",0.4835
"36290",0.483
"36291",0.4825
"36292",0.486
"36293",0.479
"36294",0.486
"36295",0.493
"36296",0.4945
"36297",0.515
"36298",0.539
"36299",0.5385
"36300",0.5485
"36301",0.5505
"36302",0.5565
"36303",0.579
"36304",0.579
"36305",0.5775
"36306",0.5815
"36307",0.5825
"36308",0.583
"36309",0.5825
"36310",0.585
"36311",0.585
"36312",0.591
"36313",0.5935
"36314",0.589
"36315",0.595
"36316",0.5915
"36317",0.5945
"36318",0.5955
"36319",0.6015
"36320",0.601
"36321",0.6055
"36322",0.6015
"36323",0.6075
"36324",0.6095
"36325",0.613
"36326",0.622
"36327",0.64
"36328",0.651
"36329",0.6765
"36330",0.6795
"36331",0.6825
"36332",0.396
"36333",0.381
"36334",0.378
"36335",0.5835
"36336",0.5865
"36337",0.5925
"36338",0.394
"36339",0.3885
"36340",0.389
"36341",0.388
"36342",0.388
"36343",0.387
"36344",0.387
"36345",0.437
"36346",0.4345
"36347",0.4325
"36348",0.4325
"36349",0.4315
"36350",0.432
"36351",0.431
"36352",0.4325
"36353",0.4365
"36354",0.4415
"36355",0.442
"36356",0.4365
"36357",0.432
"36358",0.4285
"36359",0.4285
"36360",0.4255
"36361",0.4235
"36362",0.4225
"36363",0.4215
"36364",0.405
"36365",0.4065
"36366",0.407
"36367",0.4085
"36368",0.409
"36369",0.408
"36370",0.406
"36371",0.4045
"36372",0.404
"36373",0.4035
"36374",0.403
"36375",0.4035
"36376",0.404
"36377",0.4055
"36378",0.426
"36379",0.429
"36380",0.4325
"36381",0.439
"36382",0.44
"36383",0.442
"36384",0.442
"36385",0.4455
"36386",0.4715
"36387",0.4755
"36388",0.481
"36389",0.4855
"36390",0.486
"36391",0.4845
"36392",0.484
"36393",0.482
"36394",0.482
"36395",0.4805
"36396",0.4795
"36397",0.478
"36398",0.476
"36399",0.472
"36400",0.403
"36401",0.3995
"36402",0.397
"36403",0.396
"36404",0.3935
"36405",0.3985
"36406",0.3995
"36407",0.3995
"36408",0.401
"36409",0.4035
"36410",0.422
"36411",0.425
"36412",0.424
"36413",0.429
"36414",0.4305
"36415",0.4655
"36416",0.4655
"36417",0.464
"36418",0.464
"36419",0.465
"36420",0.4735
"36421",0.479
"36422",0.503
"36423",0.5055
"36424",0.505
"36425",0.5035
"36426",0.5035
"36427",0.503
"36428",0.5005
"36429",0.4995
"36430",0.4945
"36431",0.4955
"36432",0.497
"36433",0.497
"36434",0.497
"36435",0.4975
"36436",0.4945
"36437",0.497
"36438",0.4935
"36439",0.4915
"36440",0.491
"36441",0.4085
"36442",0.4095
"36443",0.408
"36444",0.408
"36445",0.4055
"36446",0.405
"36447",0.406
"36448",0.476
"36449",0.48
"36450",0.481
"36451",0.483
"36452",0.4825
"36453",0.483
"36454",0.485
"36455",0.4865
"36456",0.487
"36457",0.4865
"36458",0.4855
"36459",0.4895
"36460",0.491
"36461",0.493
"36462",0.493
"36463",0.492
"36464",0.491
"36465",0.491
"36466",0.491
"36467",0.488
"36468",0.484
"36469",0.467
"36470",0.462
"36471",0.4615
"36472",0.46
"36473",0.46
"36474",0.477
"36475",0.4765
"36476",0.4755
"36477",0.4765
"36478",0.4715
"36479",0.4705
"36480",0.4695
"36481",0.3585
"36482",0.359
"36483",0.3585
"36484",0.354
"36485",0.352
"36486",0.3545
"36487",0.3565
"36488",0.3605
"36489",0.3615
"36490",0.3625
"36491",0.3835
"36492",0.3535
"36493",0.3535
"36494",0.3525
"36495",0.3545
"36496",0.3625
"36497",0.362
"36498",0.3655
"36499",0.368
"36500",0.371
"36501",0.3735
"36502",0.3745
"36503",0.374
"36504",0.374
"36505",0.374
"36506",0.3745
"36507",0.416
"36508",0.416
"36509",0.415
"36510",0.414
"36511",0.414
"36512",0.415
"36513",0.415
"36514",0.4145
"36515",0.415
"36516",0.419
"36517",0.42
"36518",0.4215
"36519",0.4205
"36520",0.4205
"36521",0.4185
"36522",0.447
"36523",0.4465
"36524",0.446
"36525",0.4455
"36526",0.4445
"36527",0.4425
"36528",0.44
"36529",0.4415
"36530",0.4415
"36531",0.4425
"36532",0.443
"36533",0.4425
"36534",0.442
"36535",0.4415
"36536",0.442
"36537",0.4415
"36538",0.44
"36539",0.44
"36540",0.4385
"36541",0.438
"36542",0.4425
"36543",0.4475
"36544",0.447
"36545",0.4445
"36546",0.4435
"36547",0.4445
"36548",0.444
"36549",0.444
"36550",0.443
"36551",0.4425
"36552",0.4435
"36553",0.4455
"36554",0.446
"36555",0.4455
"36556",0.4455
"36557",0.4455
"36558",0.441
"36559",0.4415
"36560",0.4425
"36561",0.4425
"36562",0.4415
"36563",0.441
"36564",0.4345
"36565",0.436
"36566",0.4375
"36567",0.436
"36568",0.427
"36569",0.425
"36570",0.427
"36571",0.4275
"36572",0.4265
"36573",0.427
"36574",0.4255
"36575",0.4225
"36576",0.423
"36577",0.4155
"36578",0.4165
"36579",0.4105
"36580",0.4105
"36581",0.408
"36582",0.4085
"36583",0.4065
"36584",0.405
"36585",0.4055
"36586",0.4045
"36587",0.4055
"36588",0.3975
"36589",0.4
"36590",0.3995
"36591",0.398
"36592",0.4
"36593",0.3995
"36594",0.3995
"36595",0.4005
"36596",0.407
"36597",0.4075
"36598",0.407
"36599",0.407
"36600",0.4095
"36601",0.4105
"36602",0.4135
"36603",0.4155
"36604",0.4155
"36605",0.4155
"36606",0.417
"36607",0.4095
"36608",0.409
"36609",0.4115
"36610",0.4325
"36611",0.437
"36612",0.437
"36613",0.4375
"36614",0.44
"36615",0.44
"36616",0.445
"36617",0.446
"36618",0.448
"36619",0.4495
"36620",0.4515
"36621",0.454
"36622",0.4555
"36623",0.4195
"36624",0.4185
"36625",0.4185
"36626",0.418
"36627",0.42
"36628",0.4215
"36629",0.4185
"36630",0.4165
"36631",0.4155
"36632",0.418
"36633",0.4215
"36634",0.422
"36635",0.4235
"36636",0.422
"36637",0.4225
"36638",0.4205
"36639",0.4205
"36640",0.419
"36641",0.4205
"36642",0.4195
"36643",0.419
"36644",0.418
"36645",0.526
"36646",0.5285
"36647",0.528
"36648",0.5295
"36649",0.528
"36650",0.529
"36651",0.53
"36652",0.53
"36653",0.526
"36654",0.5285
"36655",0.5285
"36656",0.529
"36657",0.5285
"36658",0.5265
"36659",0.526
"36660",0.5275
"36661",0.529
"36662",0.476
"36663",0.4715
"36664",0.5235
"36665",0.5245
"36666",0.5205
"36667",0.522
"36668",0.523
"36669",0.5175
"36670",0.5155
"36671",0.5125
"36672",0.513
"36673",0.511
"36674",0.511
"36675",0.5105
"36676",0.5085
"36677",0.504
"36678",0.5015
"36679",0.5
"36680",0.501
"36681",0.4885
"36682",0.45
"36683",0.462
"36684",0.411
"36685",0.4035
"36686",0.404
"36687",0.4445
"36688",0.433
"36689",0.4325
"36690",0.436
"36691",0.4285
"36692",0.43
"36693",0.4295
"36694",0.4295
"36695",0.4415
"36696",0.449
"36697",0.443
"36698",0.432
"36699",0.515
"36700",0.3385
"36701",0.3305
"36702",0.5065
"36703",0.506
"36704",0.5055
"36705",0.506
"36706",0.3335
"36707",0.3565
"36708",0.364
"36709",0.311
"36710",0.3265
"36711",0.3135
"36712",0.307
"36713",0.3335
"36714",0.3585
"36715",0.359
"36716",0.329
"36717",0.323
"36718",0.3265
"36719",0.3275
"36720",0.3875
"36721",0.3485
"36722",0.345
"36723",0.3445
"36724",0.343
"36725",0.339
"36726",0.3395
"36727",0.356
"36728",0.3745
"36729",0.3745
"36730",0.3745
"36731",0.3825
"36732",0.3835
"36733",0.372
"36734",0.3725
"36735",0.373
"36736",0.373
"36737",0.37
"36738",0.379
"36739",0.3775
"36740",0.334
"36741",0.337
"36742",0.3365
"36743",0.3505
"36744",0.3495
"36745",0.3495
"36746",0.349
"36747",0.3525
"36748",0.3685
"36749",0.3745
"36750",0.3765
"36751",0.3765
"36752",0.373
"36753",0.3725
"36754",0.4125
"36755",0.4095
"36756",0.41
"36757",0.4055
"36758",0.404
"36759",0.3735
"36760",0.37
"36761",0.371
"36762",0.3745
"36763",0.382
"36764",0.382
"36765",0.392
"36766",0.403
"36767",0.4005
"36768",0.4005
"36769",0.403
"36770",0.371
"36771",0.378
"36772",0.3765
"36773",0.4205
"36774",0.4225
"36775",0.4275
"36776",0.426
"36777",0.4265
"36778",0.43
"36779",0.432
"36780",0.422
"36781",0.4165
"36782",0.4035
"36783",0.4035
"36784",0.3455
"36785",0.4155
"36786",0.412
"36787",0.355
"36788",0.3545
"36789",0.354
"36790",0.3475
"36791",0.3475
"36792",0.354
"36793",0.357
"36794",0.364
"36795",0.3705
"36796",0.3775
"36797",0.378
"36798",0.4175
"36799",0.4155
"36800",0.4145
"36801",0.4215
"36802",0.4255
"36803",0.3895
"36804",0.388
"36805",0.39
"36806",0.385
"36807",0.3825
"36808",0.374
"36809",0.372
"36810",0.371
"36811",0.3675
"36812",0.367
"36813",0.3695
"36814",0.3645
"36815",0.3455
"36816",0.3475
"36817",0.3555
"36818",0.357
"36819",0.359
"36820",0.346
"36821",0.345
"36822",0.3455
"36823",0.3425
"36824",0.3855
"36825",0.3875
"36826",0.3865
"36827",0.3795
"36828",0.3595
"36829",0.3495
"36830",0.349
"36831",0.352
"36832",0.3515
"36833",0.319
"36834",0.368
"36835",0.369
"36836",0.3695
"36837",0.3685
"36838",0.3695
"36839",0.37
"36840",0.3725
"36841",0.3745
"36842",0.37
"36843",0.3705
"36844",0.371
"36845",0.366
"36846",0.364
"36847",0.3925
"36848",0.3775
"36849",0.3755
"36850",0.392
"36851",0.3975
"36852",0.401
"36853",0.406
"36854",0.4065
"36855",0.3985
"36856",0.389
"36857",0.398
"36858",0.3925
"36859",0.3925
"36860",0.3925
"36861",0.3905
"36862",0.386
"36863",0.3655
"36864",0.3585
"36865",0.3565
"36866",0.3925
"36867",0.3975
"36868",0.4045
"36869",0.408
"36870",0.411
"36871",0.4135
"36872",0.39
"36873",0.3915
"36874",0.334
"36875",0.335
"36876",0.333
"36877",0.331
"36878",0.331
"36879",0.5355
"36880",0.405
"36881",0.395
"36882",0.3945
"36883",0.4145
"36884",0.429
"36885",0.357
"36886",0.375
"36887",0.394
"36888",0.4165
"36889",0.399
"36890",0.397
"36891",0.395
"36892",0.3925
"36893",0.3925
"36894",0.3885
"36895",0.4625
"36896",0.473
"36897",0.468
"36898",0.5105
"36899",0.4115
"36900",0.334
"36901",0.3705
"36902",0.4065
"36903",0.3765
"36904",0.393
"36905",0.4075
"36906",0.377
"36907",0.6705
"36908",0.366
"36909",0.3565
"36910",0.44
"36911",0.4215
"36912",0.4235
"36913",0.406
"36914",0.3635
"36915",0.3615
"36916",0.359
"36917",0.358
"36918",0.358
"36919",0.36
"36920",0.3435
"36921",0.2955
"36922",0.4135
"36923",0.414
"36924",0.414
"36925",0.411
"36926",0.3775
"36927",0.3785
"36928",0.3855
"36929",0.3945
"36930",0.443
"36931",0.431
"36932",0.408
"36933",0.384
"36934",0.3495
"36935",0.3575
"36936",0.3585
"36937",0.3605
"36938",0.363
"36939",0.367
"36940",0.344
"36941",0.3395
"36942",0.3395
"36943",0.342
"36944",0.3425
"36945",0.562
"36946",0.562
"36947",0.5575
"36948",0.316
"36949",0.3225
"36950",0.375
"36951",0.3435
"36952",0.3565
"36953",0.357
"36954",0.4615
"36955",0.465
"36956",0.371
"36957",0.356
"36958",0.395
"36959",0.4015
"36960",0.4005
"36961",0.3995
"36962",0.399
"36963",0.385
"36964",0.3875
"36965",0.397
"36966",0.399
"36967",0.4085
"36968",0.355
"36969",0.3565
"36970",0.36
"36971",0.3595
"36972",0.3725
"36973",0.374
"36974",0.371
"36975",0.31
"36976",0.3535
"36977",0.561
"36978",0.5595
"36979",0.5565
"36980",0.2985
"36981",0.315
"36982",0.362
"36983",0.3645
"36984",0.3645
"36985",0.3625
"36986",0.362
"36987",0.362
"36988",0.3655
"36989",0.3645
"36990",0.317
"36991",0.341
"36992",0.426
"36993",0.4305
"36994",0.4305
"36995",0.374
"36996",0.3705
"36997",0.373
"36998",0.374
"36999",0.4015
"37000",0.3965
"37001",0.404
"37002",0.416
"37003",0.352
"37004",0.353
"37005",0.355
"37006",0.3555
"37007",0.3915
"37008",0.3905
"37009",0.4045
"37010",0.4
"37011",0.3995
"37012",0.4
"37013",0.361
"37014",0.3595
"37015",0.4045
"37016",0.405
"37017",0.4045
"37018",0.4025
"37019",0.424
"37020",0.424
"37021",0.4195
"37022",0.418
"37023",0.4245
"37024",0.4095
"37025",0.407
"37026",0.4065
"37027",0.4055
"37028",0.408
"37029",0.407
"37030",0.4145
"37031",0.421
"37032",0.421
"37033",0.4365
"37034",0.4365
"37035",0.4375
"37036",0.4315
"37037",0.473
"37038",0.477
"37039",0.441
"37040",0.4425
"37041",0.426
"37042",0.428
"37043",0.43
"37044",0.394
"37045",0.444
"37046",0.5035
"37047",0.503
"37048",0.521
"37049",0.5315
"37050",0.5325
"37051",0.453
"37052",0.423
"37053",0.441
"37054",0.4565
"37055",0.4565
"37056",0.44
"37057",0.435
"37058",0.3765
"37059",0.384
"37060",0.3855
"37061",0.4215
"37062",0.4235
"37063",0.3955
"37064",0.391
"37065",0.4005
"37066",0.404
"37067",0.439
"37068",0.3785
"37069",0.404
"37070",0.459
"37071",0.3865
"37072",0.4
"37073",0.3525
"37074",0.4435
"37075",0.4445
"37076",0.445
"37077",0.438
"37078",0.431
"37079",0.413
"37080",0.3935
"37081",0.3555
"37082",0.3535
"37083",0.34
"37084",0.3105
"37085",0.314
"37086",0.695
"37087",0.6955
"37088",0.695
"37089",0.6935
"37090",0.391
"37091",0.391
"37092",0.3915
"37093",0.3885
"37094",0.3805
"37095",0.374
"37096",0.3735
"37097",0.3745
"37098",0.3735
"37099",0.3615
"37100",0.367
"37101",0.3675
"37102",0.368
"37103",0.368
"37104",0.37
"37105",0.379
"37106",0.3765
"37107",0.3805
"37108",0.379
"37109",0.383
"37110",0.3835
"37111",0.384
"37112",0.384
"37113",0.3535
"37114",0.352
"37115",0.352
"37116",0.35
"37117",0.3015
"37118",0.302
"37119",0.302
"37120",0.303
"37121",0.3035
"37122",0.302
"37123",0.358
"37124",0.3595
"37125",0.36
"37126",0.3605
"37127",0.3605
"37128",0.3615
"37129",0.3795
"37130",0.379
"37131",0.376
"37132",0.37
"37133",0.37
"37134",0.3675
"37135",0.3675
"37136",0.366
"37137",0.3595
"37138",0.3595
"37139",0.3795
"37140",0.376
"37141",0.3745
"37142",0.374
"37143",0.3715
"37144",0.368
"37145",0.3675
"37146",0.352
"37147",0.3735
"37148",0.345
"37149",0.3405
"37150",0.3125
"37151",0.3125
"37152",0.33
"37153",0.3845
"37154",0.378
"37155",0.3755
"37156",0.387
"37157",0.3825
"37158",0.5625
"37159",0.5325
"37160",0.5265
"37161",0.525
"37162",0.5235
"37163",0.5355
"37164",0.4955
"37165",0.4475
"37166",0.391
"37167",0.392
"37168",0.3915
"37169",0.3905
"37170",0.392
"37171",0.361
"37172",0.361
"37173",0.361
"37174",0.367
"37175",0.369
"37176",0.377
"37177",0.3775
"37178",0.381
"37179",0.381
"37180",0.384
"37181",0.3955
"37182",0.3965
"37183",0.3975
"37184",0.398
"37185",0.398
"37186",0.4015
"37187",0.422
"37188",0.42
"37189",0.422
"37190",0.4355
"37191",0.435
"37192",0.434
"37193",0.4305
"37194",0.431
"37195",0.43
"37196",0.43
"37197",0.4305
"37198",0.4295
"37199",0.433
"37200",0.433
"37201",0.4345
"37202",0.4335
"37203",0.434
"37204",0.4355
"37205",0.433
"37206",0.4335
"37207",0.4365
"37208",0.4395
"37209",0.442
"37210",0.445
"37211",0.4455
"37212",0.447
"37213",0.447
"37214",0.448
"37215",0.45
"37216",0.4505
"37217",0.45
"37218",0.4505
"37219",0.451
"37220",0.4555
"37221",0.4555
"37222",0.6605
"37223",0.6545
"37224",0.6545
"37225",0.643
"37226",0.641
"37227",0.368
"37228",0.37
"37229",0.3695
"37230",0.3685
"37231",0.369
"37232",0.365
"37233",0.3635
"37234",0.365
"37235",0.3645
"37236",0.365
"37237",0.366
"37238",0.366
"37239",0.3685
"37240",0.3675
"37241",0.3695
"37242",0.368
"37243",0.3665
"37244",0.3215
"37245",0.321
"37246",0.323
"37247",0.3225
"37248",0.3225
"37249",0.322
"37250",0.322
"37251",0.323
"37252",0.321
"37253",0.321
"37254",0.3215
"37255",0.3195
"37256",0.32
"37257",0.319
"37258",0.3205
"37259",0.3215
"37260",0.321
"37261",0.3215
"37262",0.323
"37263",0.323
"37264",0.327
"37265",0.3255
"37266",0.3235
"37267",0.323
"37268",0.321
"37269",0.3205
"37270",0.32
"37271",0.3205
"37272",0.351
"37273",0.352
"37274",0.355
"37275",0.356
"37276",0.357
"37277",0.3565
"37278",0.381
"37279",0.381
"37280",0.373
"37281",0.3745
"37282",0.3745
"37283",0.3725
"37284",0.3725
"37285",0.3715
"37286",0.371
"37287",0.3685
"37288",0.3675
"37289",0.3705
"37290",0.3705
"37291",0.3115
"37292",0.315
"37293",0.3135
"37294",0.314
"37295",0.314
"37296",0.3135
"37297",0.314
"37298",0.314
"37299",0.3165
"37300",0.3155
"37301",0.317
"37302",0.315
"37303",0.31
"37304",0.308
"37305",0.3085
"37306",0.311
"37307",0.3115
"37308",0.312
"37309",0.311
"37310",0.398
"37311",0.399
"37312",0.3995
"37313",0.4
"37314",0.4025
"37315",0.403
"37316",0.403
"37317",0.404
"37318",0.4035
"37319",0.4025
"37320",0.404
"37321",0.403
"37322",0.403
"37323",0.4025
"37324",0.401
"37325",0.401
"37326",0.4015
"37327",0.4055
"37328",0.406
"37329",0.4075
"37330",0.408
"37331",0.407
"37332",0.408
"37333",0.4075
"37334",0.407
"37335",0.4075
"37336",0.4095
"37337",0.4135
"37338",0.377
"37339",0.376
"37340",0.376
"37341",0.375
"37342",0.3765
"37343",0.377
"37344",0.381
"37345",0.3785
"37346",0.38
"37347",0.3795
"37348",0.3905
"37349",0.393
"37350",0.3935
"37351",0.392
"37352",0.3935
"37353",0.3935
"37354",0.393
"37355",0.392
"37356",0.3915
"37357",0.3915
"37358",0.392
"37359",0.391
"37360",0.387
"37361",0.385
"37362",0.386
"37363",0.3865
"37364",0.387
"37365",0.3875
"37366",0.3855
"37367",0.383
"37368",0.383
"37369",0.3775
"37370",0.375
"37371",0.378
"37372",0.3735
"37373",0.374
"37374",0.375
"37375",0.375
"37376",0.3745
"37377",0.373
"37378",0.3725
"37379",0.373
"37380",0.3725
"37381",0.3775
"37382",0.3735
"37383",0.374
"37384",0.3755
"37385",0.3755
"37386",0.375
"37387",0.375
"37388",0.375
"37389",0.376
"37390",0.377
"37391",0.3775
"37392",0.3795
"37393",0.387
"37394",0.3895
"37395",0.3825
"37396",0.383
"37397",0.3845
"37398",0.3855
"37399",0.393
"37400",0.3955
"37401",0.394
"37402",0.395
"37403",0.398
"37404",0.3985
"37405",0.398
"37406",0.3985
"37407",0.7075
"37408",0.716
"37409",0.301
"37410",0.438
"37411",0.42
"37412",0.418
"37413",0.4125
"37414",0.425
"37415",0.425
"37416",0.4265
"37417",0.4295
"37418",0.43
"37419",0.4335
"37420",0.434
"37421",0.4345
"37422",0.4365
"37423",0.437
"37424",0.437
"37425",0.4355
"37426",0.4375
"37427",0.4395
"37428",0.443
"37429",0.4435
"37430",0.446
"37431",0.4535
"37432",0.4545
"37433",0.4555
"37434",0.455
"37435",0.4555
"37436",0.4565
"37437",0.45
"37438",0.4495
"37439",0.446
"37440",0.441
"37441",0.4405
"37442",0.4385
"37443",0.4405
"37444",0.44
"37445",0.4445
"37446",0.4455
"37447",0.4435
"37448",0.4455
"37449",0.446
"37450",0.444
"37451",0.4435
"37452",0.4435
"37453",0.4435
"37454",0.445
"37455",0.444
"37456",0.4435
"37457",0.443
"37458",0.442
"37459",0.459
"37460",0.4655
"37461",0.466
"37462",0.4625
"37463",0.4615
"37464",0.5045
"37465",0.504
"37466",0.506
"37467",0.5005
"37468",0.4985
"37469",0.4955
"37470",0.4955
"37471",0.4915
"37472",0.489
"37473",0.489
"37474",0.489
"37475",0.4865
"37476",0.486
"37477",0.451
"37478",0.451
"37479",0.449
"37480",0.4495
"37481",0.447
"37482",0.4455
"37483",0.4455
"37484",0.4465
"37485",0.443
"37486",0.442
"37487",0.441
"37488",0.4395
"37489",0.4385
"37490",0.4375
"37491",0.431
"37492",0.4275
"37493",0.428
"37494",0.453
"37495",0.4535
"37496",0.457
"37497",0.456
"37498",0.457
"37499",0.456
"37500",0.4555
"37501",0.56
"37502",0.5595
"37503",0.5595
"37504",0.56
"37505",0.5645
"37506",0.5695
"37507",0.572
"37508",0.5715
"37509",0.5725
"37510",0.571
"37511",0.5755
"37512",0.576
"37513",0.5765
"37514",0.5775
"37515",0.5775
"37516",0.5755
"37517",0.5595
"37518",0.56
"37519",0.5595
"37520",0.5605
"37521",0.5605
"37522",0.5555
"37523",0.5545
"37524",0.556
"37525",0.555
"37526",0.553
"37527",0.5535
"37528",0.5485
"37529",0.548
"37530",0.547
"37531",0.5465
"37532",0.547
"37533",0.577
"37534",0.579
"37535",0.587
